Location,Date,Pork Skins Large,PS Total FG LBS,PS Seasoning Used,PS Actual FG LBS,PS Fried Lbs,PS Waste Lbs,PS Overweight reported,PS % Waste,PS Yield,% Bellies Used,ST Fried Lbs,ST Finished Goods Lbs,Mix Fix lbs Produced,Cheese Curls lbs Used,% Cheese Product,ST Waste Lbs,ST % Waste,ST Yield,CR Fried Lbs,CR Finished Goods Lbs,CR Waste Lbs,CR % Waste,CR Yield,TR Fried Lbs,TR Finished Goods Lbs,TR Waste Lbs,TR % Waste,TR Yield,BL Fried Lbs,BL Finished Goods Lbs,BL Waste Lbs,BL % Waste,BL Yield,RTE CR Fried Lbs,RTE CR Finished Goods Lbs,RTE CR Waste Lbs,RTE CR % Waste,RTE CR Yield,CR TT Fried Lbs,CR TT Finished Goods Lbs,Cheese Curls lbs Used1,CR TT Waste Lbs,CR TT % Waste,CR TT Yield,TT Fried Lbs Total,TT Finished Goods Lbs Total,Finished Goods CASES Total,TT Bags Produced,Daily Changeovers,MH Trainings,MH Direct for Clips/Displays,MH Direct for Bulk,H Prod Hrs Used For Maint,MH Direct Labor,MH Indirect Labor,Productivity,PRd Fried Direct Labor lbs/hr,Prd Fried Indirect Labor lbs/hr,Prd FG Direct Labor lbs/hr,Prd FG Indirect Labor lbs/hr,Prd Bags/hr Direct Labor,Prd Bags/hr Indirect Labor,WeekC,Incidents (blank or # of recordable incidents that day),Days safe (No need to type anything),IFR (No need to type anything),"Training compliance (fill #actual / #plan %, monthly)",Comments Safety,Comments on intiatives,NR's (weekly),Complaints (weekly),"Holds (weekly, number)",Comments on Quality,OTIF,Cases cut,Outages,Comments on Service,Comments on Lbs & Yields,Comments on productivity,Comments on pellets Lbs & Yields
OH,22-Feb-18,,21134,1253,19881,15680,60,,3.01795684321714E-03,1.26792091836735,,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,0,0,0,0,#DIV/0!,#DIV/0!,15680,19881,8690,140104,10,,14,,,252.75,192.75,,62.0375865479723,81.348897535668,78.6587537091988,103.143968871595,554.318496538081,726.869001297017,18-Feb-18,1,189,,,,,,,,,,,,,,,
OH,21-Feb-18,,23221,1857,21364,16170,19,,8.89346564313799E-04,1.32121212121212,,8880,6919,,,#DIV/0!,,0.00%,77.92%,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,8880,6919,0,0,0.00%,77.92%,25050,28283,11652,116654,17,,,,,303.75,180.75,,82.4691358024691,138.589211618257,93.1127572016461,156.475795297372,384.046090534979,645.388658367911,18-Feb-18,,188,,,,,,,,,,,,,,,
OH,20-Feb-18,,19541,1932,17609,13580,117,,6.64432960417968E-03,1.29668630338733,,4480,3723,,,#DIV/0!,,0.00%,83.10%,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,4480,3723,0,0,0.00%,83.10%,18060,21332,10359,109526,15,,9,,,272.25,203.5,,66.33608815427,88.7469287469287,78.3544536271809,104.825552825553,402.299357208448,538.211302211302,18-Feb-18,,187,,,,,,,,,,,,,,,
OH,19-Feb-18,,26314,2037,24277,18130,89,,3.66602133706801E-03,1.33905129619415,,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,0,0,0,0,#DIV/0!,#DIV/0!,18130,24277,16222,166206,9,,8,,,300.25,197.25,,60.3830141548709,91.91381495564,80.8559533721898,123.077313054499,553.558701082431,842.615969581749,18-Feb-18,,186,,,,,,,,,,,,,,,
OH,18-Feb-18,,,,0,,,,,,,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,0,0,0,0,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,72,,,0,,0,,0,18-Feb-18,,185,,,Injury resulting in 5 staples in employees head on 2/22/18. No lost time. Employee is OK.,,,,,1 complaint stating prod. Was soggy and tasted bad. Replacement prod. Was sent out.,,,,,2/23- we had to run out of barrels /the misters only partially work when we are using barrels,,
OH,17-Feb-18,,15599,1013,14586,11060,16,,1.09694227341286E-03,1.31880650994575,0.8481,1920,1515,,,#DIV/0!,0,0.00%,78.91%,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,1920,1515,0,0,0.00%,78.91%,12980,14586,,98076,13,,,,,226,169.75,% OT,57.4336283185841,76.4653902798233,64.5398230088496,85.9263622974963,433.964601769912,577.767304860088,11-Feb-18,,,,,,,,,,,,,,,,,
OH,16-Feb-18,,15508,561,14947,11270,38,,2.5423161838496E-03,1.326264418811,0.6522,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,12180,10109,63,0.62%,83.00%,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,12180,10109,0,63,0.62%,83.00%,23450,25056,,123194,16,,,,,292.75,217.5,,80.1024765157985,107.816091954023,85.5883859948762,115.2,420.816396242528,566.409195402299,11-Feb-18,,,,,,,,,,,,,,,,,
OH,15-Feb-18,,22529,1665,20864,16170,64,,3.06748466257669E-03,1.29029066171923,0.6883,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,0,0,0,0,#DIV/0!,#DIV/0!,16170,20864,,148208,11,,,,,284.75,220,,56.7866549604917,73.5,73.2712906057946,94.8363636363636,520.484635645303,673.672727272727,11-Feb-18,,,,,,,,,,,,,,,,,
OH,14-Feb-18,,19203,1609,17594,13860,77,,4.37649198590429E-03,1.26940836940837,0.6313,4560,3851,,,#DIV/0!,6,0.16%,84.45%,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,4560,3851,0,6,0.16%,84.45%,18420,17600,,140018,24,,,,,293.25,189.5,,62.8132992327366,97.2031662269129,60.0170502983802,92.8759894459103,477.469735720375,738.881266490765,11-Feb-18,,,,,,,,,,,,,,,,,
OH,13-Feb-18,,21241,843,20398,15680,72,,3.52975781939406E-03,1.30089285714286,0.7366,2680,2240,,,#DIV/0!,3,0.13%,83.58%,350,272,2,0.74%,77.71%,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,3030,2512,0,5,0.20%,82.90%,18710,20673,,138176,19,,,,,298.5,212.75,,62.680067001675,87.9435957696827,69.2562814070352,97.1703877790834,462.901172529313,649.475910693302,11-Feb-18,,,,,,,,,,,,,,,,,
OH,12-Feb-18,,18367,1253,17114,13090,157,,9.17377585602431E-03,1.307410236822,0.7059,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,8960,7871,25,0.32%,87.85%,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,8960,7871,0,25,0.32%,87.85%,22050,24985,,135361,20,,,,,292.75,209,,75.3202391118702,105.502392344498,85.3458582408198,119.545454545455,462.377455166524,647.66028708134,11-Feb-18,,,,,,,,,,,,,,,,,
OH,11-Feb-18,,,,0,,,,,,,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,0,0,0,0,#DIV/0!,#DIV/0!,0,0,,,,,,,,,44,,,0,,0,,0,11-Feb-18,,,,,,,,,,,,,,,,,
OH,10-Feb-18,,,,0,,,,,,,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,0,0,0,0,#DIV/0!,#DIV/0!,0,0,,,,,,,,,72.5,% OT,,0,,0,,0,04-Feb-18,,,,,,,,,,,,,,,,,
OH,09-Feb-18,,15751,1393,14358,11200,58,,4.03955982727399E-03,1.28196428571429,0.7938,7200,5975,,,#DIV/0!,4,0.07%,82.99%,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,7200,5975,0,4,0.07%,82.99%,18400,14362,,118008,23,,,,,289.25,211.75,,63.6127917026793,86.8949232585596,49.6525496974935,67.8252656434475,407.979256698358,557.298701298701,04-Feb-18,,,,,In this field we will report all important matters in the area of safety that took place during the week. It is necessary to be specific and complete. This will allow us to determine progress with regards to the run right team agreed actions. description,,,,,,,,,,,,
OH,08-Feb-18,,17643,1643,16000,12110,90,,0.005625,1.32122213047069,0.6012,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,4410,3675,,0.00%,83.33%,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,4410,3675,0,0,0.00%,83.33%,16520,19675,,133004,26,,17.5,,,292.5,190.75,,56.4786324786325,86.605504587156,67.2649572649573,103.145478374836,454.71452991453,697.268676277851,04-Feb-18,,,,,In this field we will report all important matters in the area of safety that took place during the week. It is necessary to be specific and complete. This will allow us to determine progress with regards to the run right team agreed actions. description,,,,,,,,,,,,
OH,07-Feb-18,,26794,1466,25328,18480,45,,1.77668982943778E-03,1.37056277056277,0.5379,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,0,0,0,0,#DIV/0!,#DIV/0!,18480,25328,,144008,8,,12,,,298.75,213.5,,61.8577405857741,86.5573770491803,84.7799163179916,118.632318501171,482.035146443515,674.510538641686,04-Feb-18,,,,,In this field we will report all important matters in the area of safety that took place during the week. It is necessary to be specific and complete. This will allow us to determine progress with regards to the run right team agreed actions. description,,,,,,,,,,,,
OH,06-Feb-18,,21640,1151,20489,17570,51,,2.48914051442237E-03,1.16613545816733,0.5857,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,0,0,0,0,#DIV/0!,#DIV/0!,17570,20489,,104144,14,,,,,291,212.5,,60.3780068728522,82.6823529411765,70.4089347079038,96.4188235294118,357.883161512027,490.089411764706,04-Feb-18,,,,,In this field we will report all important matters in the area of safety that took place during the week. It is necessary to be specific and complete. This will allow us to determine progress with regards to the run right team agreed actions. description,,,,,,,,,,,,
OH,05-Feb-18,,22144,1319,20825,17500,81,,3.88955582232893E-03,1.19,0.712,480,455,,,#DIV/0!,4,0.88%,94.79%,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,480,455,0,4,0.88%,94.79%,17980,20829,,133598,21,,8,,,281.5,209.25,,63.8721136767318,85.9259259259259,73.9928952042629,99.5412186379928,474.59325044405,638.461170848268,04-Feb-18,,,,,In this field we will report all important matters in the area of safety that took place during the week. It is necessary to be specific and complete. This will allow us to determine progress with regards to the run right team agreed actions. description,,,,,,,,,,,,
OH,04-Feb-18,,,,0,,,,,,,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,0,0,0,0,#DIV/0!,#DIV/0!,0,0,,,,,,,,,43.25,,,0,,0,,0,04-Feb-18,,,,,In this field we will report all important matters in the area of safety that took place during the week. It is necessary to be specific and complete. This will allow us to determine progress with regards to the run right team agreed actions. description,,,,,,,,,,,,
OH,03-Feb-18,,,,0,,,,,,,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,0,0,0,0,#DIV/0!,#DIV/0!,0,0,,,,,,,,,29.5,% OT,,0,,0,,0,28-Jan-18,,,,,In this field we will report all important matters in the area of safety that took place during the week. It is necessary to be specific and complete. This will allow us to determine progress with regards to the run right team agreed actions. description,,,,,,,,,,,,
OH,02-Feb-18,,21095,1083,20012,15050,67,,3.34799120527683E-03,1.32970099667774,0.8431,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,0,0,0,0,#DIV/0!,#DIV/0!,15050,20012,,108537,14,,40.5,,,276.25,203.75,,54.4796380090498,73.8650306748466,72.441628959276,98.2184049079755,392.894117647059,532.696932515337,28-Jan-18,,,,,In this field we will report all important matters in the area of safety that took place during the week. It is necessary to be specific and complete. This will allow us to determine progress with regards to the run right team agreed actions. description,,,,,,,,,,,,
OH,01-Feb-18,,14586,1300,13286,10430,55,,4.13969592051784E-03,1.2738255033557,0.9597,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,9730,8343,6,0.07%,85.75%,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,9730,8343,0,6,0.07%,85.75%,20160,21629,,133964,20,,,,,294,197.5,,68.5714285714286,102.075949367089,73.5680272108844,109.513924050633,455.659863945578,678.298734177215,28-Jan-18,,,,,In this field we will report all important matters in the area of safety that took place during the week. It is necessary to be specific and complete. This will allow us to determine progress with regards to the run right team agreed actions. description,,,,,,,,,,,,
OH,31-Jan-18,,15139,1552,13587,10710,68,,5.00478398469125E-03,1.26862745098039,0.8627,8250,7504,,,#DIV/0!,0,0.00%,90.96%,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,8250,7504,0,0,0.00%,90.96%,18960,13587,,134260,21,,28,,,286,198,,66.2937062937063,95.7575757575758,47.506993006993,68.6212121212121,469.440559440559,678.080808080808,28-Jan-18,,,,,In this field we will report all important matters in the area of safety that took place during the week. It is necessary to be specific and complete. This will allow us to determine progress with regards to the run right team agreed actions. description,,,,,,,,,,,,
OH,30-Jan-18,,19645,1460,18185,13930,71,,3.9043167445697E-03,1.30545585068198,0.5879,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,0,0,0,0,#DIV/0!,#DIV/0!,13930,18185,,126934,14,,22,,,261.25,206.5,,53.3205741626794,67.4576271186441,69.6076555023923,88.0629539951574,485.871770334928,614.692493946731,28-Jan-18,,,,,In this field we will report all important matters in the area of safety that took place during the week. It is necessary to be specific and complete. This will allow us to determine progress with regards to the run right team agreed actions. description,,,,,,,,,,,,
OH,29-Jan-18,,17160,1396,15764,12530,25,,1.58589190560771E-03,1.25810055865922,0.7207,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,0,0,0,0,#DIV/0!,#DIV/0!,12530,15764,,105576,14,,12,,,234.25,217.75,,53.4898612593383,57.5430539609644,67.2956243329776,72.3949483352468,450.697972251868,484.849598163031,28-Jan-18,,,,,In this field we will report all important matters in the area of safety that took place during the week. It is necessary to be specific and complete. This will allow us to determine progress with regards to the run right team agreed actions. description,,,,,,,,,,,,
OH,28-Jan-18,,,,0,,,,,,,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,0,0,0,0,#DIV/0!,#DIV/0!,0,0,,,,,,,,,39.25,,,0,,0,,0,28-Jan-18,,,,,In this field we will report all important matters in the area of safety that took place during the week. It is necessary to be specific and complete. This will allow us to determine progress with regards to the run right team agreed actions. description,,,,,,,,,,,,
OH,27-Jan-18,,,,0,,,,,,,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,0,0,0,0,#DIV/0!,#DIV/0!,0,0,,,,,,,,,52,% OT,,0,,0,,0,21-Jan-18,,,,,,,,,,,,,,,,,
OH,26-Jan-18,,22323,1699,20624,15890,118,,5.72148952676493E-03,1.2979232221523,0.5463,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,0,0,0,0,#DIV/0!,#DIV/0!,15890,20624,,107532,,,7.00,,,268,177.5,,59.2910447761194,89.5211267605634,76.955223880597,116.191549295775,401.238805970149,605.814084507042,21-Jan-18,,,,,,,,,,,,,,,,7420,
OH,25-Jan-18,,13195,1050,12145,9940,61,,5.02264306298888E-03,1.22183098591549,0.8662,4690,3758,,,#DIV/0!,63,1.68%,80.13%,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,4690,3758,0,63,1.68%,80.13%,14630,12208,,126517,,,12.50,,,267.25,195.5,,54.7427502338634,74.8337595907928,45.6800748362956,62.4450127877238,473.403180542563,647.145780051151,21-Jan-18,,,,,,,,,,,,,,,,,
OH,24-Jan-18,,16450,1249,15201,11480,51,,3.35504243141899E-03,1.32412891986063,0.4695,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,9100,7812,12,0.15%,85.85%,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,9100,7812,0,12,0.15%,85.85%,20580,23013,,126666,,,,,,297.5,208.75,,69.1764705882353,98.5868263473054,77.3546218487395,110.241916167665,425.768067226891,606.783233532934,21-Jan-18,,,,,,,,,,,,,,,,,
OH,23-Jan-18,,22548,1920,20628,15400,160,,7.75644754702346E-03,1.33948051948052,0.5227,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,0,0,0,0,#DIV/0!,#DIV/0!,15400,20628,,135880,,,14.00,,,280.75,209.5,,54.853072128228,73.508353221957,73.4746215494212,98.4630071599045,483.989314336598,648.591885441527,21-Jan-18,,,,,,,,,,,,,,,,4620,
OH,22-Jan-18,,25613,857,24756,18200,97,,3.91824204233317E-03,1.36021978021978,0.5808,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,0,0,0,0,#DIV/0!,#DIV/0!,18200,24756,,140560,,,,,,295,187.25,,61.6949152542373,97.196261682243,83.9186440677966,132.208277703605,476.474576271186,750.654205607477,21-Jan-18,,,,,,,,,,,,,,,,3570,
OH,21-Jan-18,,,,0,,,,,,,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,0,0,0,0,#DIV/0!,#DIV/0!,0,0,,,,,,,,,46,,,0,,0,,0,21-Jan-18,,,,,,,,,,,,,,,,,
OH,20-Jan-18,,,,0,,,,,,,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,0,0,0,0,#DIV/0!,#DIV/0!,0,0,,,,,120.25,,,,90.25,% OT,,0,,0,,0,14-Jan-18,,,,,,,,,,,,,,,,,
OH,19-Jan-18,,11165,729,10436,8330,110,,1.05404369490226E-02,1.25282112845138,0.6723,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,10430,8962,18,0.20%,85.93%,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,10430,8962,0,18,0.20%,85.93%,18760,19398,,124668,,23.00,31.00,,,266.75,217,,70.3280224929709,86.4516129032258,72.7197750702905,89.3917050691244,467.358950328023,574.506912442396,14-Jan-18,,,,,,,,,,,,,,,,,
OH,18-Jan-18,,19744,1089,18655,13650,71,,3.80595014741356E-03,1.36666666666667,0.4615,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,0,0,0,0,#DIV/0!,#DIV/0!,13650,18655,,112181,,,28.00,,,265.25,207.75,,51.4608859566447,65.7039711191336,70.3298774740811,89.7954271961492,422.925541941565,539.980746089049,14-Jan-18,,,,,,,,,,,,,,,,,
OH,17-Jan-18,,18210,1494,16716,12810,57,,3.40990667623833E-03,1.30491803278689,0.7432,4270,3492,,,#DIV/0!,,0.00%,81.78%,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,4270,3492,0,0,0.00%,81.78%,17080,16716,,143626,,,16.00,,,284.5,206.75,,60.0351493848858,82.6118500604595,58.7557117750439,80.851269649335,504.836555360281,694.684401451028,14-Jan-18,,,,,,,,,,,,,,,,,
OH,16-Jan-18,,22009,1566,20443,15120,118,,5.7721469451646E-03,1.35205026455026,0.6111,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,0,0,0,0,#DIV/0!,#DIV/0!,15120,20443,,128388,,,14.00,,,278,202.75,,54.3884892086331,74.5745992601726,73.5359712230216,100.828606658446,461.827338129496,633.233045622688,14-Jan-18,,,,,,,,,,,,,,,,,
OH,15-Jan-18,,22973,1879,21094,15540,83,,3.93476818052527E-03,1.35740025740026,0.6261,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,0,0,0,0,#DIV/0!,#DIV/0!,15540,21094,,126266,,,11.50,,,283.25,182.5,,54.8631950573698,85.1506849315068,74.4713150926743,115.583561643836,445.775816416593,691.868493150685,14-Jan-18,,,,,,,,,,,,,,,,,
OH,14-Jan-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,14-Jan-18,,,,,,,,,,,,,,,,,
OH,13-Jan-18,,,,0,,,,,,,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,0,0,0,0,#DIV/0!,#DIV/0!,0,0,,,,,,,,,18,,,0,,0,,0,07-Jan-18,,,,,,,,,,,,,,,,,
OH,12-Jan-18,,,,0,,,,,,,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,0,0,0,0,#DIV/0!,#DIV/0!,0,0,,,,,,,,,77,,,0,,0,,0,07-Jan-18,,,,,,,,,,,,,,,,,
OH,11-Jan-18,,13420,1077,12343,9380,56,0,4.53698452564206E-03,1.31588486140725,0.5373,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,7700,6636,25,0.38%,86.18%,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,7700,6636,0,25,0.38%,86.18%,17080,18979,,146064,,,16.00,,,265.5,186,,64.331450094162,91.8279569892473,71.4839924670433,102.037634408602,550.146892655367,785.290322580645,07-Jan-18,,,,,,,,,,,,,,,,,
OH,10-Jan-18,,22391,1192,21199,16030,74,0,3.4907306948441E-03,1.32245789145352,0.6288,2905,2658,,,#DIV/0!,17,0.64%,91.50%,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,2905,2658,0,17,0.64%,91.50%,18935,21216,,129313,,,8.00,,,283.5,185,,66.7901234567901,102.351351351351,74.8359788359788,114.681081081081,456.130511463845,698.989189189189,07-Jan-18,,,,,,,,,,,,,,,,,
OH,09-Jan-18,,18335,1151,17184,13090,53,0,3.0842644320298E-03,1.31275783040489,0.7059,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,0,0,0,0,#DIV/0!,#DIV/0!,13090,17184,,118520,,,22.00,,,284,187.5,,46.0915492957746,69.8133333333333,60.5070422535211,91.648,417.323943661972,632.106666666667,07-Jan-18,,,,,,,,,,,,,,,,,
OH,08-Jan-18,,19933,1111,18822,13510,110,0,5.84422484326852E-03,1.39319022945966,0.544,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,0,0,0,0,#DIV/0!,#DIV/0!,13510,18822,,148760,,,16.00,,,271.5,176.75,,49.7605893186004,76.4356435643564,69.3259668508287,106.489391796322,547.918968692449,841.640735502122,07-Jan-18,,,,,,,,,,,,,,,,,
OH,07-Jan-18,,,,0,,,,,,,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,0,0,0,0,#DIV/0!,#DIV/0!,0,0,,,,,,,,,28,,,0,,0,,0,07-Jan-18,,,,,,,,,,,,,,,,,
OH,06-Jan-18,,,,0,,,0,,,,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,0,0,0,0,#DIV/0!,#DIV/0!,0,0,,,,,,,,,131.75,,,0,,0,,0,31-Dec-17,,,,,,,,,,,,,,,,,
OH,05-Jan-18,,14175,965,13210,9660,185,0,0.014004542013626,1.36749482401656,0.4638,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,8120,7067,16,0.23%,87.03%,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,8120,7067,0,16,0.23%,87.03%,17780,20277,,158440,,,16.00,,,275.5,196.75,,64.5372050816697,90.3684879288437,73.6007259528131,103.059720457433,575.099818511797,805.285895806862,31-Dec-17,,,,,,,,,,,,,,,,,
OH,04-Jan-18,,18921,585,18336,13370,74,0,4.03577661431065E-03,1.37142857142857,0.5393,4025,3189,,,#DIV/0!,54,1.69%,79.23%,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,4025,3189,0,54,1.69%,79.23%,17395,18390,,117981,,,12.00,,,293.5,167.5,,59.267461669506,103.850746268657,62.6575809199319,109.791044776119,401.979557069847,704.364179104478,31-Dec-17,,,,,,,,,,,,,,,,,
OH,03-Jan-18,,18498,1606,16892,12600,61,0,3.61117688846791E-03,1.34063492063492,0.4944,,,,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,0,0,0,0,#DIV/0!,#DIV/0!,12600,16892,,133740,,,,,,254.75,187,,49.4602551521099,67.379679144385,66.3081452404318,90.331550802139,524.985279685967,715.187165775401,31-Dec-17,,,,,,,,,,,,,,,,,
